Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,Addiction Score
1633,7,33,1,3,66,3,17,5,3,35,71.57699999999998
1634,3,23,1,0,44,0,44,6,5,23,34.254000000000005
1635,3,19,0,2,47,0,36,5,0,26,27.059999999999995
1636,1,22,0,2,46,2,42,8,4,29,36.068999999999996
1637,4,30,1,2,68,3,35,4,6,42,66.36299999999999
1638,3,38,2,2,62,2,37,4,5,29,65.20799999999998
1639,2,34,0,0,55,2,28,7,2,19,42.042
1640,7,13,1,0,51,0,30,8,0,23,29.468999999999998
1641,1,27,1,2,66,2,41,6,7,22,60.78599999999999
1642,4,25,1,1,45,1,47,5,2,32,34.353
1643,7,38,2,1,62,1,42,7,6,31,64.91099999999999
1644,4,28,0,0,51,1,41,6,3,25,37.25699999999999
1645,3,19,0,0,51,0,54,5,0,30,19.205999999999992
1646,5,31,1,1,53,0,24,8,5,29,49.005
1647,1,23,0,0,44,0,37,11,0,21,15.081
1648,4,36,3,2,61,3,35,7,3,29,64.845
1649,4,29,3,1,47,0,48,8,5,24,46.002
1650,3,46,3,0,75,0,22,3,6,20,73.359
1651,4,25,2,0,42,0,25,4,0,23,31.316999999999993
1652,0,27,0,0,67,0,37,8,6,22,42.141
1653,5,30,1,0,40,1,31,4,3,17,41.77799999999999
1654,2,34,4,1,64,0,31,5,4,25,58.146
1655,5,32,1,1,46,1,47,8,5,22,46.76099999999999
1656,5,37,5,0,78,2,39,4,8,39,82.26899999999998
1657,3,16,1,0,35,0,31,6,1,30,18.083999999999996
1658,4,34,3,2,62,0,19,2,4,36,62.20500000000001
1659,9,41,3,1,62,0,22,4,5,37,70.752
1660,7,33,2,1,71,0,26,9,5,30,63.49199999999999
1661,4,35,2,0,56,1,16,6,2,29,48.905999999999985
1662,3,41,3,0,65,3,41,5,8,24,74.41499999999999
1663,4,18,0,1,39,1,46,1,7,28,41.019
1664,4,28,0,0,47,0,30,6,0,32,25.575000000000003
1665,3,31,2,2,63,2,24,4,6,32,66.462
1666,1,38,1,2,56,0,20,9,2,26,43.626
1667,5,20,0,0,45,0,31,3,6,32,38.477999999999994
1668,2,34,3,1,84,1,32,4,4,34,66.79199999999999
1669,3,33,4,0,64,0,24,6,7,20,64.977
1670,0,27,1,2,45,0,23,4,0,25,30.227999999999994
1671,2,33,4,1,75,3,16,6,4,27,73.425
1672,2,20,3,1,40,0,29,6,3,31,33.593999999999994
1673,2,30,4,1,79,1,40,4,5,20,69.465
1674,4,41,2,1,80,1,23,6,7,31,76.26299999999998
1675,2,32,0,0,55,0,34,8,1,25,29.898
1676,2,37,4,0,64,2,29,7,6,27,65.571
1677,2,38,3,1,63,0,17,6,5,29,59.762999999999984
1678,4,23,0,0,58,1,26,10,3,32,36.794999999999995
1679,1,24,2,0,51,2,24,4,6,24,50.127
1680,3,28,2,1,61,0,35,6,6,19,55.143
1681,1,30,0,1,55,1,45,3,3,26,39.204
1682,6,22,2,0,68,2,23,8,4,34,56.529
1683,4,29,2,1,49,1,30,10,0,18,38.808
1684,1,31,0,1,56,0,26,7,3,18,39.501
1685,5,28,3,1,61,2,18,6,5,28,65.43900000000002
1686,3,24,1,0,49,0,30,6,3,22,35.07899999999999
1687,6,47,2,2,57,3,17,6,5,31,76.03199999999998
1688,5,38,3,1,62,2,37,8,5,32,64.845
1689,3,38,2,1,81,2,37,6,5,26,71.016
1690,7,32,3,1,57,2,45,7,6,18,67.97999999999999
1691,0,28,1,1,44,1,27,5,0,25,28.842000000000006
1692,2,19,0,2,47,1,32,9,0,18,28.248
1693,5,36,1,1,66,2,34,4,8,30,71.21399999999998
1694,2,26,1,1,52,1,20,4,4,21,47.222999999999985
1695,3,29,2,0,37,1,38,6,0,22,28.644
1696,2,33,0,2,66,2,36,8,5,38,53.559
1697,5,25,2,1,52,1,44,11,5,22,47.883
1698,1,35,2,0,34,0,39,7,5,33,31.647
1699,3,20,2,0,60,2,24,10,0,21,39.039
1700,4,40,2,0,79,4,16,4,8,34,85.371
1701,0,32,2,1,76,3,19,7,4,32,62.60100000000001
1702,5,25,0,1,47,0,29,6,1,26,32.769
1703,1,24,1,1,42,0,27,10,0,27,21.054000000000002
1704,4,32,3,2,70,2,19,3,3,26,70.587
1705,1,30,1,1,57,2,30,4,6,26,54.54899999999999
1706,2,27,1,1,39,1,47,4,4,23,36.3
1707,7,30,1,0,60,3,24,5,4,27,61.413000000000004
1708,3,23,2,0,58,0,34,4,6,25,48.64199999999999
1709,5,36,2,0,49,0,48,8,4,33,41.645999999999994
1710,4,41,4,0,73,1,26,5,7,29,75.73499999999999
1711,1,16,2,2,50,2,50,6,3,27,38.907000000000004
1712,2,36,1,2,53,0,23,7,2,18,45.60599999999999
1713,2,32,1,1,68,0,34,7,4,33,47.68499999999999
1714,5,20,0,0,55,1,38,6,1,26,33.09899999999999
1715,7,43,3,0,71,1,22,4,3,26,70.68599999999998
1716,2,27,0,0,54,1,20,5,4,22,42.141
1717,2,21,2,1,52,0,29,4,1,36,32.868
1718,3,33,0,1,47,0,38,7,5,31,38.840999999999994
1719,1,24,1,0,60,0,20,8,7,31,44.714999999999996
1720,2,25,2,0,62,1,25,10,3,29,42.47099999999999
1721,5,43,3,2,83,1,18,7,3,33,76.32900000000002
1722,2,19,2,1,46,0,38,7,5,28,36.663
1723,2,22,0,2,52,0,34,8,7,30,42.76800000000001
1724,5,49,1,0,72,4,40,5,4,26,72.765
1725,4,16,2,0,48,1,25,9,3,27,36.10199999999999
1726,3,27,1,1,53,0,39,8,7,23,47.52
1727,3,24,1,1,38,1,25,5,6,24,43.526999999999994
1728,5,44,3,2,77,1,22,7,9,36,86.29499999999999
1729,2,36,2,0,49,1,43,9,6,26,46.06799999999999
1730,4,24,1,2,53,0,30,6,6,25,50.88599999999999
1731,2,27,3,1,55,0,43,12,6,33,44.22
1732,1,21,2,1,49,2,32,6,2,25,38.709
1733,3,26,1,0,49,1,43,6,5,21,41.61299999999999
1734,4,34,1,0,72,1,16,5,5,35,59.96099999999999
1735,2,42,4,1,59,0,22,4,7,27,67.71599999999998
1736,5,29,0,0,56,1,42,7,2,33,36.827999999999996
1737,4,17,0,2,55,1,25,11,0,25,32.868
1738,5,39,4,4,68,3,27,4,6,32,89.36399999999999
1739,4,24,0,0,47,0,52,0,6,35,37.356
1740,2,21,2,0,48,0,25,3,4,25,38.708999999999996
1741,4,26,2,0,48,1,24,7,0,23,35.870999999999995
1742,4,31,4,0,78,1,18,6,5,23,71.346
1743,3,32,1,2,42,1,24,6,1,26,39.401999999999994
1744,5,35,0,2,72,0,33,8,4,33,55.737
1745,2,23,1,0,39,0,25,7,3,16,29.600999999999996
1746,4,23,2,1,44,0,24,6,3,22,40.425
1747,4,29,1,0,52,1,44,5,1,23,36.827999999999996
1748,3,26,3,0,40,1,30,5,0,24,33.00000000000001
1749,4,19,1,1,67,0,47,4,2,21,42.89999999999999
1750,3,40,3,1,69,0,38,6,3,30,56.925
1751,1,37,2,1,55,2,42,3,1,18,48.18000000000001
1752,6,43,2,0,63,2,19,8,5,37,65.34
1753,4,37,1,1,60,1,37,7,2,20,50.02799999999998
1754,5,46,3,0,65,1,39,7,5,33,63.921000000000014
1755,4,40,2,1,66,1,18,4,5,31,66.42899999999999
1756,8,36,0,0,78,3,27,9,9,33,78.93599999999999
1757,3,36,1,3,70,2,38,7,3,43,58.641
1758,7,24,0,0,40,1,25,7,2,32,33.099000000000004
1759,4,27,2,1,49,1,22,6,1,35,40.29299999999999
1760,4,29,1,3,69,2,24,5,4,40,63.425999999999995
1761,2,35,0,1,41,2,20,7,1,28,35.44199999999999
1762,4,24,1,1,39,1,42,4,0,18,31.052999999999997
1763,3,16,1,0,38,2,28,6,3,17,33.627
1764,3,24,0,0,45,1,30,7,6,29,38.081999999999994
1765,5,43,2,3,65,0,26,5,9,27,80.02499999999999
1766,0,28,1,0,46,0,35,4,1,16,27.62099999999999
1767,4,22,2,2,42,1,52,4,3,19,42.339000000000006
1768,5,33,2,0,70,2,42,6,4,38,57.849000000000004
1769,0,23,3,0,53,1,31,6,4,27,40.919999999999995
1770,2,32,1,2,73,1,26,4,7,29,67.25399999999998
1771,0,30,2,1,64,2,41,3,7,31,59.00399999999999
1772,5,25,1,1,58,0,54,5,2,27,39.467999999999996
1773,5,38,1,2,65,0,35,7,2,41,50.06099999999999
1774,2,29,1,0,59,2,25,8,3,27,44.81399999999999
1775,3,28,2,0,53,1,48,5,3,31,39.995999999999995
1776,4,31,0,1,51,1,47,10,4,18,41.811
1777,3,24,1,1,51,2,31,7,6,23,50.85299999999999
1778,3,26,0,2,48,0,37,8,4,34,35.805
1779,2,34,3,0,89,1,21,6,4,30,67.716
1780,4,36,3,1,71,2,20,4,4,31,70.158
1781,4,17,0,1,53,2,21,4,4,21,47.32199999999999
1782,3,29,2,0,70,1,24,4,6,33,59.92799999999998
1783,2,37,3,3,84,2,29,5,6,24,83.75399999999999
1784,2,26,1,0,71,2,29,9,5,36,50.687999999999995
1785,4,31,4,0,74,2,19,2,3,29,68.805
1786,3,16,2,0,47,0,26,5,3,18,35.541
1787,4,42,2,1,71,0,22,3,5,34,66.09899999999999
1788,3,30,1,1,75,1,23,4,7,24,67.716
1789,5,23,0,0,56,1,23,7,0,10,38.082
1790,4,25,1,0,62,0,45,7,1,18,36.761999999999986
1791,2,31,1,1,57,0,38,9,4,29,40.75499999999999
1792,3,41,1,2,66,2,40,6,7,31,68.17799999999998
1793,5,28,1,2,47,0,38,6,7,20,53.42699999999999
1794,3,37,3,1,77,1,26,6,9,31,78.17699999999999
1795,0,28,1,1,51,0,52,10,4,29,30.227999999999998
1796,6,23,0,0,72,0,41,6,5,23,50.919
1797,6,30,1,0,61,1,19,5,7,37,59.763
1798,1,28,2,0,59,1,27,8,3,17,44.385
1799,4,38,2,0,70,1,32,3,6,26,66.39599999999997
1800,6,38,4,2,78,2,18,5,8,32,92.07
1801,6,28,3,0,58,0,22,4,5,47,52.964999999999996
1802,6,40,2,2,64,1,26,6,3,27,65.37299999999998
1803,4,17,3,1,60,0,27,8,3,17,47.751000000000005
1804,2,26,2,1,50,1,32,10,2,25,37.389
1805,5,43,3,0,72,2,26,6,4,18,73.029
1806,1,26,1,1,60,0,29,5,5,18,47.42099999999999
1807,4,41,0,2,69,1,15,10,3,29,58.40999999999998
1808,9,34,1,0,73,2,26,2,3,32,68.07900000000001
1809,3,38,4,0,62,2,33,4,5,37,63.35999999999999
1810,4,42,4,0,74,1,28,0,6,39,75.00899999999999
1811,4,33,3,1,81,2,34,4,6,26,77.286
1812,2,32,0,1,74,1,44,5,3,41,46.497
1813,6,34,3,1,68,2,23,5,6,36,73.42500000000001
1814,3,35,1,3,70,1,15,8,5,39,63.920999999999985
1815,7,35,1,2,66,1,33,7,5,25,66.49500000000002
1816,4,17,1,1,54,1,45,6,3,24,39.204
1817,5,37,3,2,65,3,35,4,4,31,72.732
1818,2,31,2,1,48,0,35,6,2,22,38.412
1819,4,25,0,2,65,1,20,10,8,16,63.29399999999998
1820,3,22,2,1,50,0,46,5,5,22,42.965999999999994
1821,1,21,0,0,37,1,32,7,1,21,19.503
1822,4,27,1,1,47,0,23,6,0,27,33.065999999999995
1823,3,23,3,0,51,1,51,3,0,27,34.31999999999999
1824,4,29,1,1,72,0,20,8,3,32,51.248999999999995
1825,5,27,0,2,80,3,20,4,4,17,73.65599999999999
1826,4,37,1,2,59,0,19,5,4,29,56.36399999999999
1827,5,36,4,0,70,1,30,4,5,36,67.51799999999999
1828,3,37,2,1,69,0,30,11,4,43,50.325
1829,2,22,3,1,64,0,50,9,0,27,34.881
1830,4,31,3,0,76,3,23,7,7,27,75.86699999999999
1831,7,44,1,0,73,3,42,3,3,29,69.43199999999997
1832,1,18,0,2,45,0,32,5,1,33,23.694
1833,6,29,4,2,63,4,24,5,6,25,82.731
1834,5,21,1,1,50,3,23,4,1,23,47.09099999999999
1835,2,33,0,0,43,0,50,5,5,21,33.891
1836,6,41,2,3,70,2,38,6,5,26,77.583
1837,4,21,1,1,46,0,49,9,5,30,34.583999999999996
1838,4,23,0,0,48,0,28,7,5,25,36.76199999999999
1839,4,27,1,1,50,0,31,6,0,20,34.848
1840,3,35,0,0,49,0,32,6,6,21,43.98899999999998
1841,4,26,2,2,77,2,35,3,7,33,73.82099999999998
1842,5,28,2,2,68,1,41,7,6,28,64.119
1843,1,21,3,1,44,1,53,5,5,23,40.491
1844,3,18,2,0,46,0,38,5,3,22,33.0
1845,4,40,1,2,52,1,21,0,7,27,67.51799999999999
1846,0,26,2,2,59,0,32,6,4,23,46.266
1847,3,42,1,2,67,2,43,10,5,28,62.04
1848,1,20,4,0,74,5,38,6,6,34,68.046
1849,5,38,1,2,87,1,30,3,5,26,77.78099999999999
1850,4,30,2,0,37,1,30,8,2,25,34.650000000000006
1851,4,34,2,1,74,2,31,4,5,28,69.33299999999998
1852,6,21,2,0,54,0,42,7,0,27,33.132
1853,7,24,5,2,78,1,24,6,6,37,79.959
1854,2,18,0,0,55,0,33,5,2,24,28.578
1855,4,26,3,0,70,1,37,9,9,23,66.726
1856,1,27,3,1,83,0,21,5,6,42,62.60099999999998
1857,4,28,0,1,33,0,53,4,1,31,21.681
1858,4,24,1,2,54,1,45,7,5,23,49.368
1859,4,25,1,0,38,1,43,7,2,20,30.029999999999998
1860,3,35,1,1,81,2,22,6,2,20,64.02
1861,1,30,0,3,81,1,35,6,7,31,65.76899999999998
1862,1,28,1,0,46,2,45,5,3,18,37.059
1863,3,23,2,0,48,1,32,8,3,22,38.115
1864,1,32,0,1,53,1,52,6,2,26,33.626999999999995
1865,2,24,1,2,54,1,24,8,3,33,41.943
1866,8,22,2,0,51,0,21,5,2,23,45.705
1867,6,32,0,0,56,1,39,6,3,25,45.078
1868,5,22,2,0,55,0,26,8,0,26,34.617
1869,7,32,3,0,67,3,29,6,3,35,65.37299999999999
1870,5,22,2,2,35,0,21,10,5,30,40.788000000000004
1871,1,24,1,1,55,0,37,7,5,25,39.830999999999996
1872,7,28,0,2,71,1,15,7,3,38,58.674000000000014
1873,5,30,4,3,66,2,42,5,6,22,77.748
1874,5,36,3,2,79,3,20,2,7,25,91.344
1875,4,31,1,0,38,2,30,6,5,29,43.230000000000004
1876,2,42,1,2,61,1,35,11,5,39,52.568999999999996
1877,2,29,1,2,64,0,40,7,4,33,46.39799999999999
1878,4,22,0,0,49,0,22,10,1,12,29.601
1879,3,18,0,0,53,0,29,5,3,31,30.590999999999998
1880,2,24,0,2,49,1,45,2,0,29,31.316999999999993
1881,4,29,1,0,52,0,54,4,0,29,29.171999999999986
1882,2,19,2,0,48,1,37,6,5,25,39.171
1883,3,30,2,2,52,1,40,7,3,23,48.147
1884,1,19,1,0,54,0,40,8,6,32,33.759
1885,4,39,1,0,72,2,23,6,5,29,64.64699999999999
1886,2,27,3,0,65,0,30,7,4,23,49.334999999999994
1887,4,31,1,1,66,2,16,3,6,35,65.274
1888,2,23,2,0,40,0,50,11,6,29,29.897999999999993
1889,3,24,0,1,43,1,21,8,1,22,30.953999999999994
1890,3,14,0,0,46,2,43,8,2,24,26.367
1891,7,33,4,1,69,1,26,5,4,30,71.082
1892,6,25,4,1,67,2,20,4,5,45,68.475
1893,5,35,2,2,73,2,35,6,5,28,71.907
1894,4,20,2,1,46,1,52,5,7,26,47.45399999999999
1895,3,29,0,2,54,1,36,4,4,25,47.91599999999998
1896,0,26,1,1,44,1,24,2,0,29,29.534999999999997
1897,6,35,6,1,77,0,32,3,8,29,86.36099999999998
1898,5,23,0,2,56,0,21,6,5,17,51.975
1899,7,24,3,2,71,2,30,5,5,33,72.468
1900,0,34,1,2,67,1,35,6,7,37,57.18899999999999
1901,3,22,2,0,41,0,47,8,1,36,20.921999999999997
1902,1,28,3,1,47,1,40,8,2,34,35.67300000000001
1903,1,25,1,0,47,2,43,11,2,32,27.093
1904,7,44,0,2,81,2,40,4,4,29,75.702
1905,3,24,0,1,62,1,21,3,6,27,54.053999999999995
1906,6,30,4,0,61,3,15,3,6,36,73.52399999999999
1907,4,35,2,1,63,2,37,3,8,17,73.45799999999998
1908,1,23,1,0,46,0,26,7,5,29,32.86799999999999
1909,5,24,0,0,41,0,20,5,1,24,29.006999999999994
1910,7,35,3,1,72,2,31,5,6,30,77.54999999999998
1911,4,37,3,0,69,1,15,7,6,30,67.353
1912,4,41,4,1,77,4,16,8,7,23,90.651
1913,4,26,3,1,58,1,27,5,6,32,59.03699999999998
1914,2,23,1,0,40,1,44,7,6,27,34.319999999999986
1915,4,32,4,1,60,1,24,3,3,29,60.818999999999974
1916,4,25,1,1,55,1,38,2,3,34,44.615999999999985
1917,6,35,3,1,64,3,30,7,7,44,72.831
1918,2,29,2,2,40,1,48,7,3,25,38.346
1919,5,24,1,3,73,1,20,6,4,26,65.175
1920,6,35,2,3,69,0,24,4,5,30,71.28
1921,3,26,1,1,49,1,42,8,6,22,45.507
1922,4,44,2,3,69,0,32,6,4,24,68.27699999999999
1923,3,33,2,1,53,0,24,6,3,17,48.67500000000001
1924,2,28,2,2,56,0,36,9,3,25,43.526999999999994
1925,7,36,3,1,73,1,21,7,9,36,81.378
1926,4,27,1,2,57,1,33,9,6,37,51.87599999999998
1927,5,28,1,0,49,1,31,8,2,25,38.577
1928,2,25,1,1,50,0,39,9,5,36,35.244
1929,3,44,3,2,75,2,32,4,8,23,85.998
1930,2,38,5,0,63,0,32,5,7,21,66.726
1931,3,31,0,0,88,0,17,3,7,40,63.95399999999998
1932,7,34,4,1,66,1,31,5,7,29,76.36199999999998
1933,3,28,1,1,49,0,40,3,4,21,42.635999999999996
1934,3,32,1,2,75,1,41,5,3,25,58.44299999999998
1935,2,21,2,0,51,1,22,8,6,24,45.21
1936,4,24,1,1,60,1,47,9,6,21,50.48999999999998
1937,3,23,2,0,56,2,49,7,6,23,49.599000000000004
1938,3,33,2,2,58,2,24,5,4,27,60.720000000000006
1939,5,38,2,1,73,3,23,6,8,26,82.566
1940,4,40,3,1,68,1,29,3,3,25,65.66999999999999
1941,4,30,1,1,52,0,24,6,0,29,36.20099999999999
1942,3,27,0,0,38,1,37,9,1,36,20.262000000000004
1943,5,20,1,1,45,1,35,8,2,21,36.399
1944,4,22,0,0,72,1,29,5,5,28,51.644999999999996
1945,4,27,0,2,63,1,23,8,0,30,42.272999999999996
1946,3,19,2,1,47,1,35,7,2,23,36.498
1947,2,33,2,0,46,0,34,11,1,31,27.785999999999998
1948,6,33,3,1,70,2,16,8,3,21,69.69600000000001
1949,7,33,3,0,73,1,38,7,5,35,65.307
1950,5,20,1,0,45,0,34,6,6,20,41.41499999999999
1951,3,24,3,0,36,0,38,5,3,32,30.953999999999994
1952,4,29,4,0,71,0,19,6,4,37,58.343999999999994
1953,3,37,1,4,66,2,30,9,8,25,75.768
1954,1,15,2,1,47,1,38,6,1,24,29.105999999999998
1955,5,24,0,0,53,0,20,3,4,22,43.659
1956,3,38,2,0,81,2,31,3,7,26,75.636
1957,4,49,2,2,60,0,19,5,7,32,70.88400000000001
1958,8,31,2,1,69,0,37,7,8,28,70.191
1959,2,21,1,1,58,0,30,6,3,23,39.336
1960,3,31,1,0,42,0,38,8,1,16,28.742999999999988
1961,3,40,1,1,77,1,16,8,4,35,62.039999999999985
1962,2,22,1,0,37,1,41,3,3,20,30.227999999999998
1963,8,35,3,0,71,2,28,3,8,31,81.939
1964,3,41,2,0,68,2,18,8,7,29,68.63999999999999
1965,4,24,1,1,42,0,33,6,3,22,35.73899999999999
1966,4,28,1,3,50,0,37,6,4,19,49.698
1967,5,24,3,2,67,1,31,6,6,21,68.47499999999998
1968,5,30,0,0,59,1,50,7,3,25,41.57999999999999
1969,7,33,3,2,79,1,36,7,2,41,66.231
1970,4,19,2,3,55,1,39,7,2,26,46.69499999999999
1971,5,27,0,1,75,2,23,8,6,33,63.03
1972,1,47,1,1,79,0,42,6,8,26,68.112
1973,3,30,1,0,54,1,20,3,1,24,41.646
1974,2,25,2,0,61,0,50,5,6,20,47.18999999999999
1975,0,33,3,0,38,1,47,7,1,22,28.709999999999997
1976,2,51,2,2,68,3,41,8,3,29,67.15499999999997
1977,7,42,2,1,70,2,19,6,6,32,77.78099999999999
1978,6,40,1,1,88,3,20,8,6,34,82.56599999999999
1979,7,35,1,1,70,1,22,3,4,29,66.72599999999998
1980,1,15,2,1,48,0,43,8,2,31,25.179000000000002
1981,3,23,1,0,43,2,37,7,3,32,33.495
1982,5,31,2,2,78,2,18,8,7,23,79.926
1983,7,27,1,0,66,0,43,3,8,25,62.07300000000001
1984,3,24,0,1,69,2,20,5,5,33,55.638000000000005
1985,3,33,2,1,70,2,41,5,6,29,65.04299999999999
1986,6,29,1,1,48,1,49,6,4,18,47.717999999999996
1987,7,37,3,1,69,1,21,4,8,25,82.038
1988,4,29,1,1,56,0,24,5,4,21,49.5
1989,3,31,2,1,66,1,23,8,8,26,65.538
1990,5,34,2,2,68,1,43,4,5,41,63.02999999999999
1991,5,42,1,3,93,0,40,7,3,26,73.55699999999999
1992,5,36,0,1,42,0,37,10,4,19,39.599999999999994
1993,5,34,3,1,72,2,27,5,6,33,73.788
1994,4,36,1,0,101,2,28,7,6,33,77.616
1995,2,38,1,1,84,0,42,6,5,29,60.753
1996,0,25,1,2,49,0,54,4,4,26,35.244
1997,4,29,2,0,56,1,45,8,4,26,45.539999999999985
1998,0,30,1,0,55,1,27,9,3,24,36.696
1999,0,20,0,0,52,0,48,7,1,23,18.776999999999997
2000,2,31,3,2,73,1,42,7,3,30,58.01399999999999
2001,4,27,0,0,48,0,26,7,0,24,27.488999999999994
2002,0,28,1,1,54,0,34,7,5,16,41.976000000000006
2003,5,28,1,0,61,2,25,8,5,24,55.638
2004,1,26,3,0,49,0,31,8,3,22,36.431999999999995
2005,5,40,0,2,84,2,30,3,6,20,81.18
2006,4,37,2,3,66,1,18,3,3,28,67.81499999999998
2007,5,31,0,2,66,0,34,7,6,22,58.706999999999994
2008,2,38,2,0,92,2,30,7,5,22,73.26
2009,6,28,1,1,40,1,48,6,4,23,42.339000000000006
2010,3,20,0,1,49,1,31,8,0,24,27.785999999999998
2011,11,32,2,0,66,0,40,4,4,24,64.28399999999999
2012,3,28,2,0,57,1,33,5,7,27,54.61499999999999
2013,8,38,3,3,75,1,23,7,6,26,85.866
2014,3,28,0,0,53,1,21,2,3,25,42.53699999999999
2015,4,36,3,0,73,1,44,5,4,29,61.05
2016,4,26,2,0,49,1,31,6,5,19,48.345
2017,7,33,1,1,76,0,38,6,8,28,70.719
2018,3,32,1,0,50,1,37,8,3,23,39.27
2019,5,40,2,0,77,0,23,3,6,25,71.115
2020,3,13,1,0,52,0,48,6,1,28,22.86899999999999
2021,1,19,3,0,42,1,47,9,6,19,37.257
2022,3,22,0,1,55,0,48,7,2,32,29.271
2023,2,25,1,2,83,2,21,9,6,38,65.30699999999999
2024,2,24,2,1,50,0,46,7,2,34,31.151999999999997
2025,2,18,0,0,51,1,53,8,0,32,17.819999999999993
2026,3,30,3,0,82,1,15,6,4,25,66.33
2027,4,30,2,0,56,0,33,5,1,26,40.028999999999996
2028,2,29,0,1,78,3,31,6,7,21,68.47499999999998
2029,2,28,1,1,40,1,38,8,2,22,31.680000000000003
2030,4,26,4,1,71,1,43,5,9,25,74.019
2031,6,33,0,3,43,1,47,5,3,26,47.090999999999994
2032,5,30,2,0,62,1,30,6,6,33,57.386999999999986
2033,2,24,1,1,54,0,19,8,4,28,40.293
2034,5,34,2,2,83,1,40,9,7,26,75.73499999999999
2035,7,33,2,1,87,2,35,8,7,27,81.83999999999999
2036,2,27,0,0,41,1,28,7,1,22,26.135999999999996
2037,5,35,3,3,67,0,43,6,3,29,62.43599999999998
2038,7,28,0,0,53,1,40,8,2,22,40.425
2039,0,26,1,2,46,0,43,3,6,34,39.43499999999999
2040,3,23,0,0,46,1,26,8,3,19,33.528
2041,4,29,3,0,58,3,27,7,7,33,64.05299999999998
2042,3,43,3,2,76,1,35,5,3,21,70.851
2043,6,27,1,1,53,0,23,8,1,24,41.018999999999984
2044,2,34,1,3,84,1,18,8,4,32,67.58399999999999
2045,2,20,1,1,50,0,39,6,0,24,26.301000000000005
2046,9,38,1,3,73,1,21,6,5,27,79.695
2047,6,31,1,1,63,1,43,3,5,46,54.812999999999995
2048,3,28,2,0,41,0,47,8,3,28,29.964
2049,4,37,1,4,71,1,25,3,6,29,76.16399999999997
2050,5,28,1,1,52,2,53,7,2,30,41.877
2051,5,26,3,1,90,2,45,5,5,28,75.14099999999999
2052,3,30,1,0,63,0,49,6,4,22,43.758
2053,3,24,3,0,58,1,37,5,2,29,43.36199999999999
2054,6,38,3,1,75,0,21,4,3,33,67.41900000000001
2055,3,27,2,1,45,1,43,7,4,24,42.009
2056,2,35,2,2,65,2,16,7,4,40,60.39000000000001
2057,2,20,0,2,43,0,28,9,4,21,32.93399999999999
2058,3,28,1,1,53,0,51,9,3,26,35.37599999999999
2059,4,29,3,1,76,2,17,6,3,26,67.64999999999999
2060,3,16,1,0,46,1,52,3,0,17,25.706999999999997
2061,3,16,2,0,47,1,36,4,1,25,31.283999999999995
2062,5,24,4,2,61,1,18,3,4,29,65.802
2063,4,31,2,2,72,0,28,5,5,29,63.69
2064,7,29,4,1,55,3,21,4,7,33,76.09799999999998
2065,4,41,0,3,74,1,19,6,9,36,78.078
2066,4,15,1,1,56,0,43,9,4,20,37.94999999999999
2067,5,30,1,0,58,1,23,9,5,30,50.32499999999998
2068,4,22,0,1,49,1,38,9,2,25,32.867999999999995
2069,4,21,2,0,51,1,34,4,3,25,42.00899999999999
2070,6,44,1,3,52,2,30,4,5,27,69.729
2071,6,36,0,1,65,2,35,5,8,27,69.59699999999998
2072,3,39,1,2,68,2,36,4,8,37,71.21399999999998
2073,5,29,2,2,72,2,40,6,6,27,70.55399999999999
2074,5,18,0,1,45,1,54,8,0,20,25.377000000000002
2075,3,24,2,2,57,1,40,7,3,20,48.74099999999999
2076,5,24,4,2,69,0,38,5,6,28,67.023
2077,5,46,2,0,69,0,16,2,6,37,68.77199999999999
2078,2,31,2,0,74,4,32,8,9,34,72.765
2079,6,42,3,1,75,0,35,4,7,25,77.913
2080,8,31,2,2,75,1,23,7,2,28,67.55099999999999
2081,3,27,1,1,46,1,30,8,3,18,40.425
2082,3,36,4,1,80,3,19,1,5,25,84.414
2083,1,24,1,0,43,0,44,5,1,24,22.077
2084,3,40,2,1,58,1,42,3,9,27,67.68299999999998
2085,5,26,2,1,63,2,15,8,8,23,70.19099999999999
2086,4,31,1,3,67,0,40,6,5,32,58.211999999999996
2087,6,20,1,1,52,3,39,9,4,20,50.985
2088,0,17,0,0,37,2,49,6,6,24,27.819
2089,8,42,2,0,70,1,20,5,6,38,72.6
2090,4,26,0,0,40,0,34,5,5,20,35.574
2091,3,31,2,0,52,2,42,9,0,14,39.105
2092,5,34,2,2,64,2,25,6,5,23,69.828
2093,3,37,2,1,69,0,20,8,7,32,63.425999999999995
2094,4,30,2,0,72,1,15,5,6,41,61.973999999999975
2095,3,27,2,0,53,1,54,9,1,24,32.93399999999999
2096,5,25,3,1,46,1,35,6,0,28,39.401999999999994
2097,6,38,2,3,95,0,38,3,8,24,92.10300000000001
2098,2,28,0,1,52,1,35,5,4,15,43.69199999999999
2099,3,30,2,0,78,1,38,8,3,25,54.28499999999998
2100,4,23,1,0,50,1,24,5,0,29,32.86799999999999
2101,7,43,0,4,75,1,15,6,6,30,82.46699999999998
2102,4,23,1,1,44,0,27,5,5,19,43.263
2103,4,38,0,2,69,1,23,5,6,25,66.957
2104,2,29,1,1,51,0,45,8,2,28,32.04299999999999
2105,4,39,3,3,68,1,20,5,4,30,72.50099999999999
2106,4,23,0,1,38,2,53,6,2,16,32.406
